time_s,voltage_V
0.00382000,-1.000000
0.00384000,-1.000000
0.00386000,-1.000000
0.00388000,-1.000000
0.00390000,-1.000000
0.00392000,-1.000000
0.00394000,-1.000000
0.00396000,-1.000000
0.00398000,-1.000000
0.00400000,-1.000000
0.00402000,1.000000
0.00404000,1.000000
0.00406000,1.000000
0.00408000,1.000000
0.00410000,1.000000
0.00412000,1.000000
0.00414000,1.000000
0.00416000,1.000000
0.00418000,1.000000
0.00420000,1.000000
0.00422000,1.000000
0.00424000,1.000000
0.00426000,1.000000
0.00428000,1.000000
0.00430000,1.000000
0.00432000,1.000000
0.00434000,1.000000
0.00436000,1.000000
0.00438000,1.000000
0.00440000,1.000000
0.00442000,1.000000
0.00444000,1.000000
0.00446000,1.000000
0.00448000,1.000000
0.00450000,1.000000
0.00452000,-1.000000
0.00454000,-1.000000
0.00456000,-1.000000
0.00458000,-1.000000
0.00460000,-1.000000
0.00462000,-1.000000
0.00464000,-1.000000
0.00466000,-1.000000
0.00468000,-1.000000
0.00470000,-1.000000
0.00472000,-1.000000
0.00474000,-1.000000
0.00476000,-1.000000
0.00478000,-1.000000
0.00480000,-1.000000
0.00482000,-1.000000
0.00484000,-1.000000
0.00486000,-1.000000
0.00488000,-1.000000
0.00490000,-1.000000
0.00492000,-1.000000
0.00494000,-1.000000
0.00496000,-1.000000
0.00498000,-1.000000
0.00500000,-1.000000
0.00502000,1.000000
0.00504000,1.000000
0.00506000,1.000000
0.00508000,1.000000
0.00510000,1.000000
0.00512000,1.000000
0.00514000,1.000000
0.00516000,1.000000
0.00518000,1.000000
0.00520000,1.000000
0.00522000,1.000000
0.00524000,1.000000
0.00526000,1.000000
0.00528000,1.000000
0.00530000,1.000000
0.00532000,1.000000
0.00534000,1.000000
0.00536000,1.000000
0.00538000,1.000000
0.00540000,1.000000
0.00542000,1.000000
0.00544000,1.000000
0.00546000,1.000000
0.00548000,1.000000
0.00550000,1.000000
0.00552000,-1.000000
0.00554000,-1.000000
0.00556000,-1.000000
0.00558000,-1.000000
0.00560000,-1.000000
0.00562000,-1.000000
0.00564000,-1.000000
0.00566000,-1.000000
0.00568000,-1.000000
0.00570000,-1.000000
0.00572000,-1.000000
0.00574000,-1.000000
0.00576000,-1.000000
0.00578000,-1.000000
0.00580000,-1.000000
0.00582000,-1.000000
0.00584000,-1.000000
0.00586000,-1.000000
0.00588000,-1.000000
0.00590000,-1.000000
0.00592000,-1.000000
0.00594000,-1.000000
0.00596000,-1.000000
0.00598000,-1.000000
0.00600000,-1.000000
0.00602000,1.000000
0.00604000,1.000000
0.00606000,1.000000
0.00608000,1.000000
0.00610000,1.000000
0.00612000,1.000000
0.00614000,1.000000
0.00616000,1.000000
0.00618000,1.000000
0.00620000,1.000000
0.00622000,1.000000
0.00624000,1.000000
0.00626000,1.000000
0.00628000,1.000000
0.00630000,1.000000
0.00632000,1.000000
0.00634000,1.000000
0.00636000,1.000000
0.00638000,1.000000
0.00640000,1.000000
0.00642000,1.000000
0.00644000,1.000000
0.00646000,1.000000
0.00648000,1.000000
0.00650000,1.000000
0.00652000,-1.000000
0.00654000,-1.000000
0.00656000,-1.000000
0.00658000,-1.000000
0.00660000,-1.000000
0.00662000,-1.000000
0.00664000,-1.000000
0.00666000,-1.000000
0.00668000,-1.000000
0.00670000,-1.000000
0.00672000,-1.000000
0.00674000,-1.000000
0.00676000,-1.000000
0.00678000,-1.000000
0.00680000,-1.000000
0.00682000,-1.000000
0.00684000,-1.000000
0.00686000,-1.000000
0.00688000,-1.000000
0.00690000,-1.000000
0.00692000,-1.000000
0.00694000,-1.000000
0.00696000,-1.000000
0.00698000,-1.000000
0.00700000,-1.000000
0.00702000,1.000000
0.00704000,1.000000
0.00706000,1.000000
0.00708000,1.000000
0.00710000,1.000000
0.00712000,1.000000
0.00714000,1.000000
0.00716000,1.000000
0.00718000,1.000000
0.00720000,1.000000
0.00722000,1.000000
0.00724000,1.000000
0.00726000,1.000000
0.00728000,1.000000
0.00730000,1.000000
0.00732000,1.000000
0.00734000,1.000000
0.00736000,1.000000
0.00738000,1.000000
0.00740000,1.000000
0.00742000,1.000000
0.00744000,1.000000
0.00746000,1.000000
0.00748000,1.000000
0.00750000,1.000000
0.00752000,-1.000000
0.00754000,-1.000000
0.00756000,-1.000000
0.00758000,-1.000000
0.00760000,-1.000000
0.00762000,-1.000000
0.00764000,-1.000000
0.00766000,-1.000000
0.00768000,-1.000000
0.00770000,-1.000000
0.00772000,-1.000000
0.00774000,-1.000000
0.00776000,-1.000000
0.00778000,-1.000000
0.00780000,-1.000000
0.00782000,-1.000000
0.00784000,-1.000000
0.00786000,-1.000000
0.00788000,-1.000000
0.00790000,-1.000000
0.00792000,-1.000000
0.00794000,-1.000000
0.00796000,-1.000000
0.00798000,-1.000000
0.00800000,-1.000000
0.00802000,1.000000
0.00804000,1.000000
0.00806000,1.000000
0.00808000,1.000000
0.00810000,1.000000
0.00812000,1.000000
0.00814000,1.000000
0.00816000,1.000000
0.00818000,1.000000
0.00820000,1.000000
0.00822000,1.000000
0.00824000,1.000000
0.00826000,1.000000
0.00828000,1.000000
0.00830000,1.000000
0.00832000,1.000000
0.00834000,1.000000
0.00836000,1.000000
0.00838000,1.000000
0.00840000,1.000000
0.00842000,1.000000
0.00844000,1.000000
0.00846000,1.000000
0.00848000,1.000000
0.00850000,-1.000000
0.00852000,-1.000000
0.00854000,-1.000000
0.00856000,-1.000000
0.00858000,-1.000000
0.00860000,-1.000000
0.00862000,-1.000000
0.00864000,-1.000000
0.00866000,-1.000000
0.00868000,-1.000000
0.00870000,-1.000000
0.00872000,-1.000000
0.00874000,-1.000000
0.00876000,-1.000000
0.00878000,-1.000000
0.00880000,-1.000000
0.00882000,-1.000000
0.00884000,-1.000000
0.00886000,-1.000000
0.00888000,-1.000000
0.00890000,-1.000000
0.00892000,-1.000000
0.00894000,-1.000000
0.00896000,-1.000000
0.00898000,-1.000000
0.00900000,-1.000000
0.00902000,1.000000
0.00904000,1.000000
0.00906000,1.000000
0.00908000,1.000000
0.00910000,1.000000
0.00912000,1.000000
0.00914000,1.000000
0.00916000,1.000000
0.00918000,1.000000
0.00920000,1.000000
0.00922000,1.000000
0.00924000,1.000000
0.00926000,1.000000
0.00928000,1.000000
0.00930000,1.000000
0.00932000,1.000000
0.00934000,1.000000
0.00936000,1.000000
0.00938000,1.000000
0.00940000,1.000000
0.00942000,1.000000
0.00944000,1.000000
0.00946000,1.000000
0.00948000,1.000000
0.00950000,1.000000
0.00952000,-1.000000
0.00954000,-1.000000
0.00956000,-1.000000
0.00958000,-1.000000
0.00960000,-1.000000
0.00962000,-1.000000
0.00964000,-1.000000
0.00966000,-1.000000
0.00968000,-1.000000
0.00970000,-1.000000
0.00972000,-1.000000
0.00974000,-1.000000
0.00976000,-1.000000
0.00978000,-1.000000
0.00980000,-1.000000
0.00982000,-1.000000
0.00984000,-1.000000
0.00986000,-1.000000
0.00988000,-1.000000
0.00990000,-1.000000
0.00992000,-1.000000
0.00994000,-1.000000
0.00996000,-1.000000
0.00998000,-1.000000
0.01000000,-1.000000
0.01002000,1.000000
0.01004000,1.000000
0.01006000,1.000000
0.01008000,1.000000
0.01010000,1.000000
0.01012000,1.000000
0.01014000,1.000000
0.01016000,1.000000
0.01018000,1.000000
0.01020000,1.000000
0.01022000,1.000000
0.01024000,1.000000
0.01026000,1.000000
0.01028000,1.000000
0.01030000,1.000000
0.01032000,1.000000
0.01034000,1.000000
0.01036000,1.000000
0.01038000,1.000000
0.01040000,1.000000
0.01042000,1.000000
0.01044000,1.000000
0.01046000,1.000000
0.01048000,1.000000
0.01050000,-1.000000
0.01052000,-1.000000
0.01054000,-1.000000
0.01056000,-1.000000
0.01058000,-1.000000
0.01060000,-1.000000
0.01062000,-1.000000
0.01064000,-1.000000
0.01066000,-1.000000
0.01068000,-1.000000
0.01070000,-1.000000
0.01072000,-1.000000
0.01074000,-1.000000
0.01076000,-1.000000
0.01078000,-1.000000
0.01080000,-1.000000
0.01082000,-1.000000
0.01084000,-1.000000
0.01086000,-1.000000
0.01088000,-1.000000
0.01090000,-1.000000
0.01092000,-1.000000
0.01094000,-1.000000
0.01096000,-1.000000
0.01098000,-1.000000
0.01100000,-1.000000
0.01102000,1.000000
0.01104000,1.000000
0.01106000,1.000000
0.01108000,1.000000
0.01110000,1.000000
0.01112000,1.000000
0.01114000,1.000000
0.01116000,1.000000
0.01118000,1.000000
0.01120000,1.000000
0.01122000,1.000000
0.01124000,1.000000
0.01126000,1.000000
0.01128000,1.000000
0.01130000,1.000000
0.01132000,1.000000
0.01134000,1.000000
0.01136000,1.000000
0.01138000,1.000000
0.01140000,1.000000
0.01142000,1.000000
0.01144000,1.000000
0.01146000,1.000000
0.01148000,1.000000
0.01150000,1.000000
0.01152000,-1.000000
0.01154000,-1.000000
0.01156000,-1.000000
0.01158000,-1.000000
0.01160000,-1.000000
0.01162000,-1.000000
0.01164000,-1.000000
0.01166000,-1.000000
0.01168000,-1.000000
0.01170000,-1.000000
0.01172000,-1.000000
0.01174000,-1.000000
0.01176000,-1.000000
0.01178000,-1.000000
0.01180000,-1.000000
0.01182000,-1.000000
0.01184000,-1.000000
0.01186000,-1.000000
0.01188000,-1.000000
0.01190000,-1.000000
0.01192000,-1.000000
0.01194000,-1.000000
0.01196000,-1.000000
0.01198000,-1.000000
0.01200000,-1.000000
0.01202000,1.000000
0.01204000,1.000000
0.01206000,1.000000
0.01208000,1.000000
0.01210000,1.000000
0.01212000,1.000000
0.01214000,1.000000
0.01216000,1.000000
0.01218000,1.000000
0.01220000,1.000000
0.01222000,1.000000
0.01224000,1.000000
0.01226000,1.000000
0.01228000,1.000000
0.01230000,1.000000
0.01232000,1.000000
0.01234000,1.000000
0.01236000,1.000000
0.01238000,1.000000
0.01240000,1.000000
0.01242000,1.000000
0.01244000,1.000000
0.01246000,1.000000
0.01248000,1.000000
0.01250000,-1.000000
0.01252000,-1.000000
0.01254000,-1.000000
0.01256000,-1.000000
0.01258000,-1.000000
0.01260000,-1.000000
0.01262000,-1.000000
0.01264000,-1.000000
0.01266000,-1.000000
0.01268000,-1.000000
0.01270000,-1.000000
0.01272000,-1.000000
0.01274000,-1.000000
0.01276000,-1.000000
0.01278000,-1.000000
0.01280000,-1.000000
0.01282000,-1.000000
0.01284000,-1.000000
0.01286000,-1.000000
0.01288000,-1.000000
0.01290000,-1.000000
0.01292000,-1.000000
0.01294000,-1.000000
0.01296000,-1.000000
0.01298000,-1.000000
0.01300000,-1.000000
0.01302000,1.000000
0.01304000,1.000000
0.01306000,1.000000
0.01308000,1.000000
0.01310000,1.000000
0.01312000,1.000000
0.01314000,1.000000
0.01316000,1.000000
0.01318000,1.000000
0.01320000,1.000000
0.01322000,1.000000
0.01324000,1.000000
0.01326000,1.000000
0.01328000,1.000000
0.01330000,1.000000
0.01332000,1.000000
0.01334000,1.000000
0.01336000,1.000000
0.01338000,1.000000
0.01340000,1.000000
0.01342000,1.000000
0.01344000,1.000000
0.01346000,1.000000
0.01348000,1.000000
0.01350000,1.000000
0.01352000,-1.000000
0.01354000,-1.000000
0.01356000,-1.000000
0.01358000,-1.000000
0.01360000,-1.000000
0.01362000,-1.000000
0.01364000,-1.000000
0.01366000,-1.000000
0.01368000,-1.000000
0.01370000,-1.000000
0.01372000,-1.000000
0.01374000,-1.000000
0.01376000,-1.000000
0.01378000,-1.000000
0.01380000,-1.000000
0.01382000,-1.000000
0.01384000,-1.000000
0.01386000,-1.000000
0.01388000,-1.000000
0.01390000,-1.000000
0.01392000,-1.000000
0.01394000,-1.000000
0.01396000,-1.000000
0.01398000,-1.000000
0.01400000,-1.000000
0.01402000,1.000000
0.01404000,1.000000
0.01406000,1.000000
0.01408000,1.000000
0.01410000,1.000000
0.01412000,1.000000
0.01414000,1.000000
0.01416000,1.000000
0.01418000,1.000000
0.01420000,1.000000
0.01422000,1.000000
0.01424000,1.000000
0.01426000,1.000000
0.01428000,1.000000
0.01430000,1.000000
0.01432000,1.000000
0.01434000,1.000000
0.01436000,1.000000
0.01438000,1.000000
0.01440000,1.000000
0.01442000,1.000000
0.01444000,1.000000
0.01446000,1.000000
0.01448000,1.000000
0.01450000,-1.000000
0.01452000,-1.000000
0.01454000,-1.000000
0.01456000,-1.000000
0.01458000,-1.000000
0.01460000,-1.000000
0.01462000,-1.000000
0.01464000,-1.000000
0.01466000,-1.000000
0.01468000,-1.000000
0.01470000,-1.000000
0.01472000,-1.000000
0.01474000,-1.000000
0.01476000,-1.000000
0.01478000,-1.000000
0.01480000,-1.000000
0.01482000,-1.000000
0.01484000,-1.000000
0.01486000,-1.000000
0.01488000,-1.000000
0.01490000,-1.000000
0.01492000,-1.000000
0.01494000,-1.000000
0.01496000,-1.000000
0.01498000,-1.000000
0.01500000,-1.000000
0.01502000,1.000000
0.01504000,1.000000
0.01506000,1.000000
0.01508000,1.000000
0.01510000,1.000000
0.01512000,1.000000
0.01514000,1.000000
0.01516000,1.000000
0.01518000,1.000000
0.01520000,1.000000
0.01522000,1.000000
0.01524000,1.000000
0.01526000,1.000000
0.01528000,1.000000
0.01530000,1.000000
0.01532000,1.000000
0.01534000,1.000000
0.01536000,1.000000
0.01538000,1.000000
0.01540000,1.000000
0.01542000,1.000000
0.01544000,1.000000
0.01546000,1.000000
0.01548000,1.000000
0.01550000,1.000000
0.01552000,-1.000000
0.01554000,-1.000000
0.01556000,-1.000000
0.01558000,-1.000000
0.01560000,-1.000000
0.01562000,-1.000000
0.01564000,-1.000000
0.01566000,-1.000000
0.01568000,-1.000000
0.01570000,-1.000000
0.01572000,-1.000000
0.01574000,-1.000000
0.01576000,-1.000000
0.01578000,-1.000000
0.01580000,-1.000000
0.01582000,-1.000000
0.01584000,-1.000000
0.01586000,-1.000000
0.01588000,-1.000000
0.01590000,-1.000000
0.01592000,-1.000000
0.01594000,-1.000000
0.01596000,-1.000000
0.01598000,-1.000000
0.01600000,-1.000000
0.01602000,1.000000
0.01604000,1.000000
0.01606000,1.000000
0.01608000,1.000000
0.01610000,1.000000
0.01612000,1.000000
0.01614000,1.000000
0.01616000,1.000000
0.01618000,1.000000
0.01620000,1.000000
0.01622000,1.000000
0.01624000,1.000000
0.01626000,1.000000
0.01628000,1.000000
0.01630000,1.000000
0.01632000,1.000000
0.01634000,1.000000
0.01636000,1.000000
0.01638000,1.000000
0.01640000,1.000000
0.01642000,1.000000
0.01644000,1.000000
0.01646000,1.000000
0.01648000,1.000000
0.01650000,1.000000
0.01652000,-1.000000
0.01654000,-1.000000
0.01656000,-1.000000
0.01658000,-1.000000
0.01660000,-1.000000
0.01662000,-1.000000
0.01664000,-1.000000
0.01666000,-1.000000
0.01668000,-1.000000
0.01670000,-1.000000
0.01672000,-1.000000
0.01674000,-1.000000
0.01676000,-1.000000
0.01678000,-1.000000
0.01680000,-1.000000
0.01682000,-1.000000
0.01684000,-1.000000
0.01686000,-1.000000
0.01688000,-1.000000
0.01690000,-1.000000
0.01692000,-1.000000
0.01694000,-1.000000
0.01696000,-1.000000
0.01698000,-1.000000
0.01700000,1.000000
0.01702000,1.000000
0.01704000,1.000000
0.01706000,1.000000
0.01708000,1.000000
0.01710000,1.000000
0.01712000,1.000000
0.01714000,1.000000
0.01716000,1.000000
0.01718000,1.000000
0.01720000,1.000000
0.01722000,1.000000
0.01724000,1.000000
0.01726000,1.000000
0.01728000,1.000000
0.01730000,1.000000
0.01732000,1.000000
0.01734000,1.000000
0.01736000,1.000000
0.01738000,1.000000
0.01740000,1.000000
0.01742000,1.000000
0.01744000,1.000000
0.01746000,1.000000
0.01748000,1.000000
0.01750000,1.000000
0.01752000,-1.000000
0.01754000,-1.000000
0.01756000,-1.000000
0.01758000,-1.000000
0.01760000,-1.000000
0.01762000,-1.000000
0.01764000,-1.000000
0.01766000,-1.000000
0.01768000,-1.000000
0.01770000,-1.000000
0.01772000,-1.000000
0.01774000,-1.000000
0.01776000,-1.000000
0.01778000,-1.000000
0.01780000,-1.000000
0.01782000,-1.000000
0.01784000,-1.000000
0.01786000,-1.000000
0.01788000,-1.000000
0.01790000,-1.000000
0.01792000,-1.000000
0.01794000,-1.000000
0.01796000,-1.000000
0.01798000,-1.000000
0.01800000,-1.000000
0.01802000,1.000000
0.01804000,1.000000
0.01806000,1.000000
0.01808000,1.000000
0.01810000,1.000000
0.01812000,1.000000
0.01814000,1.000000
0.01816000,1.000000
0.01818000,1.000000
0.01820000,1.000000
0.01822000,1.000000
0.01824000,1.000000
0.01826000,1.000000
0.01828000,1.000000
0.01830000,1.000000
0.01832000,1.000000
0.01834000,1.000000
0.01836000,1.000000
0.01838000,1.000000
0.01840000,1.000000
0.01842000,1.000000
0.01844000,1.000000
0.01846000,1.000000
0.01848000,1.000000
0.01850000,1.000000
0.01852000,-1.000000
0.01854000,-1.000000
0.01856000,-1.000000
0.01858000,-1.000000
0.01860000,-1.000000
0.01862000,-1.000000
0.01864000,-1.000000
0.01866000,-1.000000
0.01868000,-1.000000
0.01870000,-1.000000
0.01872000,-1.000000
0.01874000,-1.000000
0.01876000,-1.000000
0.01878000,-1.000000
0.01880000,-1.000000
0.01882000,-1.000000
0.01884000,-1.000000
0.01886000,-1.000000
0.01888000,-1.000000
0.01890000,-1.000000
0.01892000,-1.000000
0.01894000,-1.000000
0.01896000,-1.000000
0.01898000,-1.000000
0.01900000,-1.000000
0.01902000,1.000000
0.01904000,1.000000
0.01906000,1.000000
0.01908000,1.000000
0.01910000,1.000000
0.01912000,1.000000
0.01914000,1.000000
0.01916000,1.000000
0.01918000,1.000000
0.01920000,1.000000
0.01922000,1.000000
0.01924000,1.000000
0.01926000,1.000000
0.01928000,1.000000
0.01930000,1.000000
0.01932000,1.000000
0.01934000,1.000000
0.01936000,1.000000
0.01938000,1.000000
0.01940000,1.000000
0.01942000,1.000000
0.01944000,1.000000
0.01946000,1.000000
0.01948000,1.000000
0.01950000,1.000000
0.01952000,-1.000000
0.01954000,-1.000000
0.01956000,-1.000000
0.01958000,-1.000000
0.01960000,-1.000000
0.01962000,-1.000000
0.01964000,-1.000000
0.01966000,-1.000000
0.01968000,-1.000000
0.01970000,-1.000000
0.01972000,-1.000000
0.01974000,-1.000000
0.01976000,-1.000000
0.01978000,-1.000000
0.01980000,-1.000000
0.01982000,-1.000000
0.01984000,-1.000000
0.01986000,-1.000000
0.01988000,-1.000000
0.01990000,-1.000000
0.01992000,-1.000000
0.01994000,-1.000000
0.01996000,-1.000000
0.01998000,-1.000000
0.02000000,-1.000000
0.02002000,1.000000
0.02004000,1.000000
0.02006000,1.000000
0.02008000,1.000000
0.02010000,1.000000
0.02012000,1.000000
0.02014000,1.000000
0.02016000,1.000000
0.02018000,1.000000
0.02020000,1.000000
0.02022000,1.000000
0.02024000,1.000000
0.02026000,1.000000
0.02028000,1.000000
0.02030000,1.000000
0.02032000,1.000000
0.02034000,1.000000
0.02036000,1.000000
0.02038000,1.000000
0.02040000,1.000000
0.02042000,1.000000
0.02044000,1.000000
0.02046000,1.000000
0.02048000,1.000000
0.02050000,1.000000
0.02052000,-1.000000
0.02054000,-1.000000
0.02056000,-1.000000
0.02058000,-1.000000
0.02060000,-1.000000
0.02062000,-1.000000
0.02064000,-1.000000
0.02066000,-1.000000
0.02068000,-1.000000
0.02070000,-1.000000
0.02072000,-1.000000
0.02074000,-1.000000
0.02076000,-1.000000
0.02078000,-1.000000
0.02080000,-1.000000
0.02082000,-1.000000
0.02084000,-1.000000
0.02086000,-1.000000
0.02088000,-1.000000
0.02090000,-1.000000
0.02092000,-1.000000
0.02094000,-1.000000
0.02096000,-1.000000
0.02098000,-1.000000
0.02100000,1.000000
0.02102000,1.000000
0.02104000,1.000000
0.02106000,1.000000
0.02108000,1.000000
0.02110000,1.000000
0.02112000,1.000000
0.02114000,1.000000
0.02116000,1.000000
0.02118000,1.000000
0.02120000,1.000000
0.02122000,1.000000
0.02124000,1.000000
0.02126000,1.000000
0.02128000,1.000000
0.02130000,1.000000
0.02132000,1.000000
0.02134000,1.000000
0.02136000,1.000000
0.02138000,1.000000
0.02140000,1.000000
0.02142000,1.000000
0.02144000,1.000000
0.02146000,1.000000
0.02148000,1.000000
0.02150000,1.000000
0.02152000,-1.000000
0.02154000,-1.000000
0.02156000,-1.000000
0.02158000,-1.000000
0.02160000,-1.000000
0.02162000,-1.000000
0.02164000,-1.000000
0.02166000,-1.000000
0.02168000,-1.000000
0.02170000,-1.000000
0.02172000,-1.000000
0.02174000,-1.000000
0.02176000,-1.000000
0.02178000,-1.000000
0.02180000,-1.000000
0.02182000,-1.000000
0.02184000,-1.000000
0.02186000,-1.000000
0.02188000,-1.000000
0.02190000,-1.000000
0.02192000,-1.000000
0.02194000,-1.000000
0.02196000,-1.000000
0.02198000,-1.000000
0.02200000,-1.000000
0.02202000,1.000000
0.02204000,1.000000
0.02206000,1.000000
0.02208000,1.000000
0.02210000,1.000000
0.02212000,1.000000
0.02214000,1.000000
0.02216000,1.000000
0.02218000,1.000000
0.02220000,1.000000
0.02222000,1.000000
0.02224000,1.000000
0.02226000,1.000000
0.02228000,1.000000
0.02230000,1.000000
0.02232000,1.000000
0.02234000,1.000000
0.02236000,1.000000
0.02238000,1.000000
0.02240000,1.000000
0.02242000,1.000000
0.02244000,1.000000
0.02246000,1.000000
0.02248000,1.000000
0.02250000,1.000000
0.02252000,-1.000000
0.02254000,-1.000000
0.02256000,-1.000000
0.02258000,-1.000000
0.02260000,-1.000000
0.02262000,-1.000000
0.02264000,-1.000000
0.02266000,-1.000000
0.02268000,-1.000000
0.02270000,-1.000000
0.02272000,-1.000000
0.02274000,-1.000000
0.02276000,-1.000000
0.02278000,-1.000000
0.02280000,-1.000000
0.02282000,-1.000000
0.02284000,-1.000000
0.02286000,-1.000000
0.02288000,-1.000000
0.02290000,-1.000000
0.02292000,-1.000000
0.02294000,-1.000000
0.02296000,-1.000000
0.02298000,-1.000000
0.02300000,-1.000000
0.02302000,1.000000
0.02304000,1.000000
0.02306000,1.000000
0.02308000,1.000000
0.02310000,1.000000
0.02312000,1.000000
0.02314000,1.000000
0.02316000,1.000000
0.02318000,1.000000
0.02320000,1.000000
0.02322000,1.000000
0.02324000,1.000000
0.02326000,1.000000
0.02328000,1.000000
0.02330000,1.000000
0.02332000,1.000000
0.02334000,1.000000
0.02336000,1.000000
0.02338000,1.000000
0.02340000,1.000000
0.02342000,1.000000
0.02344000,1.000000
0.02346000,1.000000
0.02348000,1.000000
0.02350000,1.000000
0.02352000,-1.000000
0.02354000,-1.000000
0.02356000,-1.000000
0.02358000,-1.000000
0.02360000,-1.000000
0.02362000,-1.000000
0.02364000,-1.000000
0.02366000,-1.000000
0.02368000,-1.000000
0.02370000,-1.000000
0.02372000,-1.000000
0.02374000,-1.000000
0.02376000,-1.000000
0.02378000,-1.000000
0.02380000,-1.000000
0.02382000,-1.000000
0.02384000,-1.000000
0.02386000,-1.000000
0.02388000,-1.000000
0.02390000,-1.000000
0.02392000,-1.000000
0.02394000,-1.000000
0.02396000,-1.000000
0.02398000,-1.000000
0.02400000,-1.000000
0.02402000,1.000000
0.02404000,1.000000
0.02406000,1.000000
0.02408000,1.000000
0.02410000,1.000000
0.02412000,1.000000
0.02414000,1.000000
0.02416000,1.000000
0.02418000,1.000000
0.02420000,1.000000
0.02422000,1.000000
0.02424000,1.000000
0.02426000,1.000000
0.02428000,1.000000
0.02430000,1.000000
